MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Total Bath,Total Porch SF
90,RL,92.0,12108,Pave,Reg,Lvl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,1440.0,GasA,TA,N,FuseF,1440,4,2,Fa,8,Typ,0,NA,0,NA,0.0,0.0,NA,NA,Y,0,0,0,9,2008,WD ,118000,2.0,0
20,RL,70.0,7000,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,1010.0,GasA,Ex,Y,SBrkr,1134,2,1,TA,6,Typ,0,Attchd,1960.0,RFn,1.0,254.0,TA,TA,Y,0,0,0,4,2007,WD ,135000,1.0,16
50,RL,64.0,13053,Pave,Reg,Bnk,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,833.0,GasA,Gd,Y,SBrkr,1848,4,1,Gd,8,Typ,1,Detchd,1922.0,Unf,2.0,370.0,TA,TA,N,0,0,0,6,2008,WD ,207000,1.5,220
50,RL,60.0,8400,Pave,Reg,Bnk,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,1181.0,GasA,Fa,Y,SBrkr,1694,4,1,TA,7,Typ,1,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,342,0,0,6,2008,WD ,136500,2.0,128
20,RM,50.0,6000,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,901.0,GasA,Ex,Y,SBrkr,901,2,1,TA,4,Typ,0,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,0,8,2008,WD ,107900,1.0,0
50,RM,59.7,6240,Pave,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,861.0,GasA,Gd,Y,SBrkr,1409,3,1,TA,6,Typ,1,Detchd,1968.0,Unf,2.0,528.0,TA,TA,Y,225,0,0,3,2007,WD ,126000,2.5,84
20,RL,141.0,31770,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,1080.0,GasA,Fa,Y,SBrkr,1656,3,1,TA,7,Typ,2,Attchd,1960.0,Fin,2.0,528.0,TA,TA,P,210,0,0,5,2010,WD ,215000,2.0,62
60,RL,96.0,12474,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,1682.0,GasA,Ex,Y,SBrkr,2332,3,1,Ex,9,Typ,1,BuiltIn,2008.0,Fin,3.0,846.0,TA,TA,Y,196,0,0,8,2008,New,426000,3.5,134
20,RL,80.0,9600,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,1113.0,GasA,Gd,Y,SBrkr,1113,3,1,Gd,5,Typ,1,Attchd,1950.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,7,2009,WD ,147000,1.0,200
30,RL,64.0,8574,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,BrkTil,TA,TA,No,816.0,GasA,Ex,Y,SBrkr,1232,3,1,Gd,6,Typ,1,Detchd,1916.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,10,2009,WD ,147500,1.0,180
20,RL,104.0,14418,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,480.0,Ex,TA,PConc,Ex,TA,Gd,1950.0,GasA,Ex,Y,SBrkr,1950,2,1,Ex,7,Typ,1,Attchd,2007.0,Fin,3.0,706.0,TA,TA,Y,156,0,0,5,2008,WD ,383000,3.0,207
20,RL,80.0,10400,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,1845.0,GasA,Gd,Y,SBrkr,1872,3,1,TA,6,Typ,1,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,197,0,0,6,2006,WD ,241500,2.5,39
50,RL,63.0,15564,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,676.0,GasA,Ex,Y,SBrkr,1264,3,1,TA,6,Typ,0,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,424,0,400,1,2008,WD ,147500,1.0,0
60,RL,101.0,13543,Pave,IR1,HLS,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,Gd,TA,PConc,Ex,TA,Gd,1168.0,GasA,Ex,Y,SBrkr,2500,5,1,Ex,9,Typ,1,BuiltIn,2005.0,Fin,3.0,683.0,TA,TA,Y,192,0,0,7,2008,WD ,355000,3.5,32
45,RM,50.0,6130,Pave,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,784.0,GasA,Gd,Y,SBrkr,784,2,1,Gd,5,Typ,0,NA,0,NA,0.0,0.0,NA,NA,Y,0,0,0,5,2008,WD ,109500,2.0,116
30,RM,50.0,5925,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,NA,NA,NA,0.0,GasA,Fa,N,FuseA,612,1,1,TA,4,Typ,0,Detchd,1965.0,Unf,1.0,308.0,TA,Fa,N,0,0,0,10,2009,WD ,45000,1.0,25
70,RL,108.5,24090,Pave,Reg,Lvl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,1032.0,GasA,Ex,Y,SBrkr,2403,4,1,TA,10,Typ,2,Attchd,1940.0,Unf,1.0,349.0,TA,TA,Y,56,0,0,6,2010,COD,244400,2.0,318
20,RL,80.0,9600,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,1416.0,GasA,TA,Y,SBrkr,1644,3,1,TA,7,Typ,2,Attchd,1953.0,Fin,2.0,418.0,TA,TA,Y,110,0,0,10,2009,WD ,167000,2.0,0
60,RL,65.0,8158,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,860.0,GasA,Ex,Y,SBrkr,1729,3,1,Gd,7,Typ,0,Attchd,2002.0,Fin,2.0,542.0,TA,TA,Y,386,0,0,8,2007,WD ,200000,2.5,63
30,RL,50.0,5220,Pave,IR1,Lvl,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,830.0,GasA,Gd,Y,SBrkr,879,2,1,TA,4,Typ,0,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0,0,0,1,2006,WD ,80000,1.0,108
20,RL,60.0,8172,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,864.0,GasA,TA,Y,SBrkr,864,2,1,TA,5,Typ,0,Detchd,1957.0,Unf,2.0,572.0,TA,TA,N,0,0,0,4,2006,WD ,115000,2.0,0
20,RL,72.0,9000,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,1196.0,GasA,Gd,Y,FuseA,1196,2,1,TA,6,Typ,1,Attchd,1956.0,RFn,1.0,297.0,TA,TA,Y,0,0,0,5,2008,WD ,139000,2.0,44
60,RL,74.0,7844,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,672.0,GasA,TA,Y,SBrkr,1400,3,1,TA,6,Typ,1,Attchd,1978.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,3,2006,WD ,149500,1.5,0
70,RL,60.0,9084,Pave,Reg,Lvl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,755.0,GasA,TA,Y,SBrkr,1510,4,1,TA,7,Typ,1,Detchd,1940.0,Unf,1.0,296.0,Fa,Po,P,120,0,0,10,2009,WD ,108000,2.0,0
190,RL,60.0,10800,Pave,Reg,Lvl,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,NA,NA,NA,0.0,GasA,TA,N,FuseA,1294,3,2,TA,7,Typ,0,NA,0,NA,0.0,0.0,NA,NA,N,220,0,0,8,2008,WD ,106250,2.0,324
20,RL,74.0,8556,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,1240.0,GasA,Ex,Y,SBrkr,1240,2,1,Gd,5,Typ,0,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,140,0,0,5,2007,WD ,194000,2.0,93
20,RL,70.0,9100,Pave,Reg,Lvl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,988.0,GasA,Ex,Y,SBrkr,988,3,1,TA,6,Typ,0,Detchd,1977.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,7,2006,WD ,129500,2.0,0
90,RL,63.0,8668,Pave,Reg,Lvl,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,1560.0,GasA,TA,Y,SBrkr,1560,4,2,TA,8,Typ,0,Detchd,1968.0,Unf,3.0,792.0,TA,TA,Y,0,0,0,5,2007,WD ,126000,2.0,0
20,RL,70.0,11767,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,Mn,1078.0,GasA,TA,Y,FuseA,1368,3,1,TA,6,Min1,0,Attchd,1950.0,RFn,1.0,195.0,TA,TA,Y,0,0,900,6,2009,WD ,120000,2.0,252
20,RL,70.0,8400,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,1473.0,GasA,Ex,Y,SBrkr,1484,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2.0,606.0,TA,TA,Y,0,0,0,5,2010,WD ,213000,3.0,179
120,RL,40.0,3874,Pave,IR1,Lvl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,1226.0,GasA,TA,Y,SBrkr,1226,1,1,Gd,4,Typ,1,Attchd,1980.0,Fin,2.0,484.0,TA,TA,Y,133,0,0,7,2006,WD ,190000,2.0,78
20,RL,64.7,8076,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,1160.0,GasA,Gd,Y,SBrkr,1169,3,1,TA,6,Typ,1,Attchd,1993.0,Fin,2.0,402.0,TA,TA,Y,0,0,0,7,2006,WD ,183500,2.5,170
80,RL,93.0,10090,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,Plywood,BrkFace,364.0,TA,TA,CBlock,TA,TA,Av,725.0,GasA,TA,Y,SBrkr,1651,4,1,TA,6,Typ,2,BuiltIn,1963.0,Unf,1.0,276.0,TA,TA,Y,460,0,0,10,2007,WD ,172000,2.5,211
20,RL,67.0,8877,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,816.0,GasA,Ex,Y,SBrkr,816,2,1,TA,3,Typ,1,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,0,5,2009,WD ,100000,2.0,0
20,RL,85.0,11058,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,1564.0,GasA,Ex,Y,SBrkr,1564,3,1,Gd,6,Typ,0,Attchd,2007.0,RFn,3.0,814.0,TA,TA,Y,0,0,0,2,2008,WD ,218836,2.0,24
190,RM,60.0,10800,Pave,Reg,Lvl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,482.0,GasA,Ex,N,SBrkr,1912,3,2,TA,7,Typ,1,Detchd,2003.0,Unf,2.0,672.0,Gd,TA,Y,0,0,0,4,2008,WD ,163000,2.0,237
20,RL,59.0,10936,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,1510.0,GasA,Ex,Y,SBrkr,1525,3,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,100,0,0,4,2007,New,206580,2.5,18
60,RL,65.0,8461,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,728.0,GasA,Ex,Y,SBrkr,1456,3,1,Gd,8,Typ,1,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,0,0,7,2006,New,163990,2.5,24
70,RM,60.0,7518,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,396.0,GasA,Gd,Y,SBrkr,1330,3,1,TA,7,Typ,0,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,0,0,7,2006,WD ,116500,1.0,117
60,RL,64.6,8010,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,840.0,GasA,Ex,Y,SBrkr,1720,3,1,Gd,7,Typ,1,BuiltIn,2002.0,Fin,2.0,400.0,TA,TA,Y,138,0,0,7,2008,WD ,188000,2.5,48
85,RL,70.1,10050,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,87.0,TA,TA,CBlock,TA,TA,Av,793.0,GasA,Ex,Y,SBrkr,1280,3,1,TA,6,Typ,1,Basment,1966.0,Fin,2.0,432.0,TA,TA,Y,140,0,0,6,2007,WD ,175000,2.5,40
120,RL,38.0,4740,Pave,IR1,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,1166.0,GasA,Gd,Y,SBrkr,1179,2,1,TA,5,Typ,0,Attchd,1988.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,10,2007,WD ,182000,3.0,243
30,RM,60.0,6978,Pave,Reg,Bnk,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,TA,No,850.0,GasA,TA,Y,SBrkr,960,2,1,TA,5,Typ,0,Detchd,1981.0,RFn,2.0,576.0,TA,TA,Y,0,0,0,4,2007,WD ,103000,1.0,116
20,RL,73.8,11400,Pave,Reg,Lvl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,2633.0,GasA,Ex,Y,SBrkr,2633,2,1,Ex,8,Typ,2,Attchd,2001.0,RFn,3.0,804.0,TA,TA,Y,314,0,0,3,2007,WD ,466500,3.5,140
20,RL,66.0,9240,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,988.0,GasA,TA,Y,SBrkr,988,3,1,Gd,6,Typ,0,Attchd,1959.0,Unf,1.0,297.0,TA,TA,Y,156,0,0,6,2009,WD ,149500,3.0,0
120,RL,24.0,2304,Pave,Reg,Lvl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,1061.0,GasA,TA,Y,SBrkr,1055,2,1,TA,4,Typ,0,Attchd,1978.0,Unf,1.0,319.0,TA,TA,Y,108,0,0,4,2007,WD ,142500,2.0,32
30,RL,54.0,7223,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,1290.0,GasA,TA,Y,SBrkr,1422,3,1,TA,6,Typ,0,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,4,2007,WD ,136500,1.0,64
160,RH,52.6,3612,Pave,IR1,Lvl,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,630.0,GasA,Ex,Y,SBrkr,1320,3,1,TA,5,Typ,0,Detchd,1993.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,6,2006,WD ,137000,2.5,48
20,RL,63.0,12680,Pave,IR1,Lvl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,Gd,TA,CBlock,Gd,Gd,Mn,1675.0,GasA,Ex,Y,SBrkr,1688,2,1,Ex,6,Typ,1,Attchd,1988.0,RFn,2.0,528.0,TA,TA,Y,0,0,0,6,2008,WD ,226500,3.0,189
20,RL,85.0,10176,Pave,Reg,Lvl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,1300.0,GasA,Gd,Y,SBrkr,1341,2,1,Gd,5,Typ,1,Attchd,1990.0,Unf,2.0,506.0,TA,TA,Y,192,0,0,2,2010,WD ,171500,2.5,0
80,RL,55.0,10780,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,911.0,GasA,Gd,Y,SBrkr,954,3,1,TA,6,Typ,0,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,7,2006,WD ,132500,1.0,0
90,RL,66.0,8544,Pave,Reg,Lvl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,NA,NA,NA,0.0,Wall,Fa,N,FuseA,1040,2,2,TA,6,Typ,0,Detchd,1949.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,5,2006,WD ,87500,2.0,0
60,FV,79.0,10646,Pave,IR1,Lvl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,TA,TA,PConc,TA,TA,No,858.0,GasA,Ex,Y,SBrkr,1789,3,1,TA,7,Typ,1,Attchd,2001.0,Fin,2.0,546.0,TA,TA,Y,0,0,0,6,2008,WD ,223000,3.5,0
20,RL,80.0,8400,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237.0,Gd,Gd,CBlock,TA,TA,No,1319.0,GasA,TA,Y,SBrkr,1537,3,1,Gd,7,Typ,1,Attchd,1962.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,7,2008,COD,174000,2.5,36
20,RL,85.0,15428,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,884.0,GasA,Ex,Y,SBrkr,884,2,1,TA,4,Typ,0,Attchd,1951.0,Fin,1.0,270.0,TA,TA,Y,0,0,0,6,2006,WD ,142000,2.0,195
20,FV,81.0,11216,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,1489.0,GasA,Ex,Y,SBrkr,1489,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,2.0,776.0,TA,TA,Y,0,0,0,6,2006,New,232600,2.0,140
20,RL,78.0,10140,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,1040.0,GasA,Fa,Y,SBrkr,1309,3,1,Gd,5,Typ,1,Attchd,1974.0,RFn,2.0,484.0,TA,TA,Y,265,1,0,1,2006,WD ,181000,2.5,0
160,RM,42.0,3964,Pave,Reg,Lvl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,942.0,GasA,Gd,Y,SBrkr,2521,5,1,TA,10,Maj1,1,Attchd,1973.0,Fin,2.0,576.0,TA,TA,Y,728,0,0,6,2006,WD ,151400,3.5,20
20,RL,98.0,11428,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,1626.0,GasA,Ex,Y,SBrkr,1634,3,1,Gd,7,Typ,1,Attchd,2006.0,RFn,3.0,866.0,TA,TA,Y,0,0,0,5,2007,WD ,250000,2.0,44
60,RL,80.0,10421,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,980.0,GasA,TA,Y,SBrkr,1714,3,1,TA,7,Typ,1,Attchd,1988.0,Unf,2.0,496.0,TA,TA,Y,228,0,500,3,2010,WD ,196500,2.5,222
75,RM,75.0,13500,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,819.0,GasA,TA,Y,FuseA,2454,3,1,TA,8,Typ,1,Attchd,1950.0,Unf,2.0,576.0,TA,TA,N,0,0,0,2,2007,WD ,185000,2.0,298
20,RL,75.0,9000,Pave,Reg,Lvl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,TA,Av,1216.0,GasA,TA,Y,SBrkr,1216,3,1,TA,5,Typ,0,Attchd,1969.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,8,2009,WD ,113000,2.0,0
20,RL,60.0,8089,Pave,Reg,HLS,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,1419.0,GasA,Ex,Y,SBrkr,1419,2,1,Gd,7,Typ,1,Attchd,2007.0,RFn,2.0,567.0,TA,TA,Y,140,0,0,10,2007,New,392000,3.0,0
90,RL,35.0,9400,Pave,IR1,Lvl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,TA,TA,CBlock,Gd,Gd,Gd,945.0,GasA,TA,Y,SBrkr,980,4,0,TA,4,Typ,0,NA,0,NA,0.0,0.0,NA,NA,Y,0,0,0,10,2006,WD ,127500,3.0,0
160,FV,24.0,2117,Pave,Reg,Lvl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,756.0,GasA,Ex,Y,SBrkr,1573,3,1,Gd,4,Typ,0,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,9,2007,WD ,177000,2.5,32
60,FV,85.0,10625,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,Gd,TA,PConc,Gd,TA,Av,1158.0,GasA,Ex,Y,SBrkr,2443,4,1,Gd,9,Min2,1,BuiltIn,2004.0,RFn,3.0,744.0,TA,TA,Y,193,0,0,6,2007,WD ,265000,2.5,127
60,FV,106.0,8413,Pave,IR1,Lvl,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Ex,TA,Mn,1220.0,GasA,Ex,Y,SBrkr,2362,3,1,Gd,8,Typ,2,Attchd,1998.0,RFn,2.0,1105.0,Gd,TA,Y,147,0,0,6,2007,WD ,312500,3.5,180
